transaction_time,account_number,transaction_type,amount,source_file
2024-04-19 19:32:26,937647425,Transfer,8139.69,transactions1.csv
2024-04-19 19:32:26,862986947,Deposit,7197.13,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,3440.02,transactions1.csv
2024-04-19 19:32:26,862986947,Withdrawal,193.35,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,1944.55,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,5352.62,transactions1.csv
2024-04-19 19:32:26,638990857,Withdrawal,6800.05,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,8004.32,transactions1.csv
2024-04-19 19:32:26,461704306,Withdrawal,2480.34,transactions1.csv
2024-04-19 19:32:26,567583879,Deposit,2431.58,transactions1.csv
2024-04-19 19:32:26,984617160,Transfer,4289.17,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,5205.41,transactions1.csv
2024-04-19 19:32:26,937647425,Transfer,4309.09,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,871.99,transactions1.csv
2024-04-19 19:32:26,912464069,Withdrawal,4247.85,transactions1.csv
2024-04-19 19:32:26,984617160,Deposit,2542.83,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,881.7,transactions1.csv
2024-04-19 19:32:26,912464069,Withdrawal,5496.11,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,3029.0,transactions1.csv
2024-04-19 19:32:26,984617160,Deposit,8486.49,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,9798.43,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,2702.99,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,640.96,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,3241.79,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,3918.15,transactions1.csv
2024-04-19 19:32:26,461704306,Withdrawal,2183.33,transactions1.csv
2024-04-19 19:32:26,824707383,Withdrawal,8914.04,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,2906.8,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,159.1,transactions1.csv
2024-04-19 19:32:26,800133099,Transfer,4261.63,transactions1.csv
2024-04-19 19:32:26,638990857,Withdrawal,863.63,transactions1.csv
2024-04-19 19:32:26,461704306,Transfer,4502.22,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,4591.34,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,3107.37,transactions1.csv
2024-04-19 19:32:26,638990857,Withdrawal,8232.37,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,1516.24,transactions1.csv
2024-04-19 19:32:26,539884640,Withdrawal,296.69,transactions1.csv
2024-04-19 19:32:26,862986947,Withdrawal,3816.41,transactions1.csv
2024-04-19 19:32:26,800133099,Deposit,5832.45,transactions1.csv
2024-04-19 19:32:26,638990857,Withdrawal,814.43,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,6376.39,transactions1.csv
2024-04-19 19:32:26,539884640,Transfer,5212.35,transactions1.csv
2024-04-19 19:32:26,539884640,Withdrawal,1051.68,transactions1.csv
2024-04-19 19:32:26,567583879,Deposit,5004.24,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,4285.86,transactions1.csv
2024-04-19 19:32:26,984617160,Transfer,4369.93,transactions1.csv
2024-04-19 19:32:26,881664479,Transfer,4889.03,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,2864.24,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,2524.91,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,6790.73,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,4784.47,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,3170.17,transactions1.csv
2024-04-19 19:32:26,862986947,Deposit,5302.09,transactions1.csv
2024-04-19 19:32:26,862986947,Withdrawal,3098.46,transactions1.csv
2024-04-19 19:32:26,638990857,Deposit,7682.73,transactions1.csv
2024-04-19 19:32:26,824707383,Withdrawal,266.51,transactions1.csv
2024-04-19 19:32:26,800133099,Transfer,4750.47,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,5916.9,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,5948.55,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,1303.06,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,2850.05,transactions1.csv
2024-04-19 19:32:26,461704306,Transfer,623.33,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,8716.62,transactions1.csv
2024-04-19 19:32:26,912464069,Transfer,8062.52,transactions1.csv
2024-04-19 19:32:26,461704306,Transfer,9105.54,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,782.71,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,8341.18,transactions1.csv
2024-04-19 19:32:26,800133099,Deposit,267.27,transactions1.csv
2024-04-19 19:32:26,800133099,Transfer,5226.6,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,7058.26,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,6941.77,transactions1.csv
2024-04-19 19:32:26,862986947,Withdrawal,930.23,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,1314.46,transactions1.csv
2024-04-19 19:32:26,862986947,Withdrawal,4812.06,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,820.82,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,3724.89,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,6671.2,transactions1.csv
2024-04-19 19:32:26,483922007,Deposit,4332.29,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,9391.71,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,3409.88,transactions1.csv
2024-04-19 19:32:26,357545469,Withdrawal,8992.98,transactions1.csv
2024-04-19 19:32:26,567583879,Deposit,1720.67,transactions1.csv
2024-04-19 19:32:26,862986947,Deposit,4345.48,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,6696.41,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,4634.37,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,2501.72,transactions1.csv
2024-04-19 19:32:26,881664479,Transfer,6242.77,transactions1.csv
2024-04-19 19:32:26,357545469,Withdrawal,9149.07,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,1139.37,transactions1.csv
2024-04-19 19:32:26,937647425,Transfer,3237.92,transactions1.csv
2024-04-19 19:32:26,483922007,Transfer,9015.98,transactions1.csv
2024-04-19 19:32:26,800133099,Withdrawal,3465.6,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,6161.85,transactions1.csv
2024-04-19 19:32:26,824707383,Withdrawal,6301.92,transactions1.csv
2024-04-19 19:32:26,461704306,Withdrawal,9676.98,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,8229.64,transactions1.csv
2024-04-19 19:32:26,984617160,Transfer,4889.66,transactions1.csv
2024-04-19 19:32:26,638990857,Withdrawal,9182.95,transactions1.csv
2024-04-19 19:32:26,824707383,Transfer,5278.05,transactions1.csv
2024-04-19 19:32:26,984617160,Deposit,4656.33,transactions1.csv
2024-04-19 19:32:26,461704306,Deposit,9535.02,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,6404.47,transactions1.csv
2024-04-19 19:32:26,483922007,Deposit,5638.91,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,3029.05,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,7179.15,transactions1.csv
2024-04-19 19:32:26,824707383,Withdrawal,5888.77,transactions1.csv
2024-04-19 19:32:26,567583879,Transfer,608.93,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,2330.6,transactions1.csv
2024-04-19 19:32:26,638990857,Withdrawal,2332.56,transactions1.csv
2024-04-19 19:32:26,483922007,Deposit,8214.91,transactions1.csv
2024-04-19 19:32:26,357545469,Withdrawal,2708.77,transactions1.csv
2024-04-19 19:32:26,638990857,Deposit,7398.18,transactions1.csv
2024-04-19 19:32:26,567583879,Transfer,7736.01,transactions1.csv
2024-04-19 19:32:26,483922007,Deposit,7883.28,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,7212.3,transactions1.csv
2024-04-19 19:32:26,800133099,Transfer,4866.79,transactions1.csv
2024-04-19 19:32:26,800133099,Transfer,5753.11,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,588.6,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,7828.84,transactions1.csv
2024-04-19 19:32:26,638990857,Withdrawal,7652.73,transactions1.csv
2024-04-19 19:32:26,638990857,Deposit,6567.99,transactions1.csv
2024-04-19 19:32:26,483922007,Deposit,4956.48,transactions1.csv
2024-04-19 19:32:26,984617160,Withdrawal,8479.3,transactions1.csv
2024-04-19 19:32:26,984617160,Deposit,3690.89,transactions1.csv
2024-04-19 19:32:26,937647425,Deposit,2231.69,transactions1.csv
2024-04-19 19:32:26,461704306,Withdrawal,3220.56,transactions1.csv
2024-04-19 19:32:26,862986947,Transfer,5855.04,transactions1.csv
2024-04-19 19:32:26,800133099,Transfer,8798.8,transactions1.csv
2024-04-19 19:32:26,824707383,Deposit,2038.66,transactions1.csv
2024-04-19 19:32:26,937647425,Deposit,572.54,transactions1.csv
2024-04-19 19:32:26,800133099,Deposit,3786.56,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,1161.91,transactions1.csv
2024-04-19 19:32:26,824707383,Withdrawal,295.48,transactions1.csv
2024-04-19 19:32:26,912464069,Withdrawal,8646.28,transactions1.csv
2024-04-19 19:32:26,539884640,Transfer,5935.53,transactions1.csv
2024-04-19 19:32:26,984617160,Deposit,4959.79,transactions1.csv
2024-04-19 19:32:26,638990857,Withdrawal,923.35,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,9802.76,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,6393.2,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,7828.96,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,7459.91,transactions1.csv
2024-04-19 19:32:26,357545469,Withdrawal,2242.84,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,1682.05,transactions1.csv
2024-04-19 19:32:26,539884640,Transfer,5089.47,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,9751.83,transactions1.csv
2024-04-19 19:32:26,567583879,Deposit,1430.5,transactions1.csv
2024-04-19 19:32:26,461704306,Deposit,5323.75,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,8416.98,transactions1.csv
2024-04-19 19:32:26,461704306,Transfer,8091.12,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,6420.82,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,4831.71,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,9013.77,transactions1.csv
2024-04-19 19:32:26,483922007,Transfer,1068.61,transactions1.csv
2024-04-19 19:32:26,483922007,Deposit,1520.09,transactions1.csv
2024-04-19 19:32:26,461704306,Deposit,6457.34,transactions1.csv
2024-04-19 19:32:26,984617160,Deposit,4056.26,transactions1.csv
2024-04-19 19:32:26,862986947,Withdrawal,1173.01,transactions1.csv
2024-04-19 19:32:26,461704306,Withdrawal,5753.25,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,5419.29,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,9104.04,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,3895.81,transactions1.csv
2024-04-19 19:32:26,800133099,Deposit,562.78,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,305.21,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,8150.5,transactions1.csv
2024-04-19 19:32:26,912464069,Transfer,1558.42,transactions1.csv
2024-04-19 19:32:26,862986947,Withdrawal,3555.54,transactions1.csv
2024-04-19 19:32:26,824707383,Transfer,6166.22,transactions1.csv
2024-04-19 19:32:26,862986947,Transfer,4781.87,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,754.53,transactions1.csv
2024-04-19 19:32:26,912464069,Transfer,9608.63,transactions1.csv
2024-04-19 19:32:26,984617160,Transfer,8666.61,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,6816.42,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,8731.32,transactions1.csv
2024-04-19 19:32:26,461704306,Deposit,8276.21,transactions1.csv
2024-04-19 19:32:26,937647425,Transfer,8032.54,transactions1.csv
2024-04-19 19:32:26,638990857,Transfer,6547.5,transactions1.csv
2024-04-19 19:32:26,937647425,Deposit,9530.42,transactions1.csv
2024-04-19 19:32:26,638990857,Transfer,5907.58,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,7385.99,transactions1.csv
2024-04-19 19:32:26,638990857,Deposit,5226.63,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,3552.57,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,9855.13,transactions1.csv
2024-04-19 19:32:26,461704306,Withdrawal,5399.85,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,2571.56,transactions1.csv
2024-04-19 19:32:26,937647425,Deposit,3085.33,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,9648.78,transactions1.csv
2024-04-19 19:32:26,357545469,Withdrawal,6219.18,transactions1.csv
2024-04-19 19:32:26,638990857,Withdrawal,2806.67,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,8174.15,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,1193.04,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,2198.45,transactions1.csv
2024-04-19 19:32:26,881664479,Transfer,2398.55,transactions1.csv
2024-04-19 19:32:26,912464069,Withdrawal,1245.35,transactions1.csv
2024-04-19 19:32:26,937647425,Deposit,2480.74,transactions1.csv
2024-04-19 19:32:26,567583879,Transfer,1004.59,transactions1.csv
2024-04-19 19:32:26,824707383,Deposit,8411.29,transactions1.csv
2024-04-19 19:32:26,824707383,Transfer,2835.33,transactions1.csv
2024-04-19 19:32:26,824707383,Transfer,6124.37,transactions1.csv
2024-04-19 19:32:26,638990857,Withdrawal,9850.83,transactions1.csv
2024-04-19 19:32:26,937647425,Deposit,288.41,transactions1.csv
2024-04-19 19:32:26,483922007,Transfer,1908.57,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,2434.42,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,5334.44,transactions1.csv
2024-04-19 19:32:26,984617160,Deposit,3431.47,transactions1.csv
2024-04-19 19:32:26,984617160,Withdrawal,8268.48,transactions1.csv
2024-04-19 19:32:26,539884640,Withdrawal,766.02,transactions1.csv
2024-04-19 19:32:26,824707383,Deposit,3310.74,transactions1.csv
2024-04-19 19:32:26,638990857,Deposit,1560.82,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,214.94,transactions1.csv
2024-04-19 19:32:26,984617160,Transfer,7687.02,transactions1.csv
2024-04-19 19:32:26,461704306,Withdrawal,7953.37,transactions1.csv
2024-04-19 19:32:26,824707383,Deposit,5718.77,transactions1.csv
2024-04-19 19:32:26,461704306,Withdrawal,2516.21,transactions1.csv
2024-04-19 19:32:26,800133099,Deposit,6317.66,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,3599.93,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,3921.8,transactions1.csv
2024-04-19 19:32:26,881664479,Transfer,7009.97,transactions1.csv
2024-04-19 19:32:26,461704306,Withdrawal,6553.44,transactions1.csv
2024-04-19 19:32:26,824707383,Deposit,7409.53,transactions1.csv
2024-04-19 19:32:26,984617160,Transfer,6452.44,transactions1.csv
2024-04-19 19:32:26,539884640,Withdrawal,359.31,transactions1.csv
2024-04-19 19:32:26,881664479,Transfer,8568.11,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,3747.92,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,6839.67,transactions1.csv
2024-04-19 19:32:26,461704306,Transfer,8496.94,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,1008.51,transactions1.csv
2024-04-19 19:32:26,357545469,Withdrawal,781.37,transactions1.csv
2024-04-19 19:32:26,862986947,Deposit,9755.63,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,4253.88,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,7979.72,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,7509.11,transactions1.csv
2024-04-19 19:32:26,461704306,Withdrawal,7466.41,transactions1.csv
2024-04-19 19:32:26,912464069,Withdrawal,9303.2,transactions1.csv
2024-04-19 19:32:26,461704306,Deposit,1737.53,transactions1.csv
2024-04-19 19:32:26,800133099,Transfer,3239.13,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,2375.69,transactions1.csv
2024-04-19 19:32:26,461704306,Transfer,9421.05,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,8164.06,transactions1.csv
2024-04-19 19:32:26,539884640,Transfer,7890.47,transactions1.csv
2024-04-19 19:32:26,912464069,Withdrawal,9149.41,transactions1.csv
2024-04-19 19:32:26,862986947,Deposit,4455.51,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,6172.3,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,7620.2,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,9406.03,transactions1.csv
2024-04-19 19:32:26,824707383,Deposit,1387.32,transactions1.csv
2024-04-19 19:32:26,824707383,Deposit,8214.06,transactions1.csv
2024-04-19 19:32:26,461704306,Transfer,5164.63,transactions1.csv
2024-04-19 19:32:26,937647425,Transfer,3507.66,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,6174.45,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,8362.99,transactions1.csv
2024-04-19 19:32:26,461704306,Withdrawal,1616.12,transactions1.csv
2024-04-19 19:32:26,539884640,Withdrawal,3596.65,transactions1.csv
2024-04-19 19:32:26,984617160,Deposit,8410.4,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,5292.85,transactions1.csv
2024-04-19 19:32:26,824707383,Withdrawal,7707.31,transactions1.csv
2024-04-19 19:32:26,984617160,Transfer,4035.37,transactions1.csv
2024-04-19 19:32:26,800133099,Deposit,3025.27,transactions1.csv
2024-04-19 19:32:26,824707383,Transfer,7256.0,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,4329.89,transactions1.csv
2024-04-19 19:32:26,984617160,Transfer,9328.0,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,4602.21,transactions1.csv
2024-04-19 19:32:26,937647425,Transfer,1776.67,transactions1.csv
2024-04-19 19:32:26,638990857,Transfer,1225.68,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,1503.96,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,1694.17,transactions1.csv
2024-04-19 19:32:26,357545469,Withdrawal,6882.82,transactions1.csv
2024-04-19 19:32:26,912464069,Withdrawal,3731.29,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,2739.81,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,2950.74,transactions1.csv
2024-04-19 19:32:26,862986947,Deposit,7173.36,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,4098.65,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,4888.9,transactions1.csv
2024-04-19 19:32:26,567583879,Deposit,5827.03,transactions1.csv
2024-04-19 19:32:26,567583879,Deposit,2190.65,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,50.29,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,2427.05,transactions1.csv
2024-04-19 19:32:26,483922007,Transfer,6514.35,transactions1.csv
2024-04-19 19:32:26,937647425,Deposit,3303.16,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,4307.53,transactions1.csv
2024-04-19 19:32:26,862986947,Deposit,984.0,transactions1.csv
2024-04-19 19:32:26,800133099,Withdrawal,5389.53,transactions1.csv
2024-04-19 19:32:26,483922007,Transfer,3188.61,transactions1.csv
2024-04-19 19:32:26,937647425,Transfer,9228.56,transactions1.csv
2024-04-19 19:32:26,800133099,Transfer,3005.7,transactions1.csv
2024-04-19 19:32:26,881664479,Transfer,1852.51,transactions1.csv
2024-04-19 19:32:26,800133099,Withdrawal,8174.21,transactions1.csv
2024-04-19 19:32:26,984617160,Transfer,538.32,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,107.17,transactions1.csv
2024-04-19 19:32:26,638990857,Withdrawal,8458.69,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,8836.4,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,390.16,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,9971.19,transactions1.csv
2024-04-19 19:32:26,638990857,Withdrawal,2782.05,transactions1.csv
2024-04-19 19:32:26,800133099,Deposit,8357.52,transactions1.csv
2024-04-19 19:32:26,984617160,Withdrawal,734.67,transactions1.csv
2024-04-19 19:32:26,567583879,Deposit,5159.01,transactions1.csv
2024-04-19 19:32:26,539884640,Withdrawal,9127.31,transactions1.csv
2024-04-19 19:32:26,824707383,Deposit,2537.02,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,5470.2,transactions1.csv
2024-04-19 19:32:26,824707383,Deposit,8385.53,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,5218.65,transactions1.csv
2024-04-19 19:32:26,937647425,Transfer,6006.87,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,6438.67,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,5588.35,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,9652.24,transactions1.csv
2024-04-19 19:32:26,937647425,Transfer,8373.24,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,5340.67,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,6951.66,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,3910.87,transactions1.csv
2024-04-19 19:32:26,824707383,Withdrawal,7170.26,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,6006.1,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,8424.81,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,7224.86,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,8219.01,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,3965.22,transactions1.csv
2024-04-19 19:32:26,912464069,Transfer,6758.86,transactions1.csv
2024-04-19 19:32:26,800133099,Withdrawal,1432.32,transactions1.csv
2024-04-19 19:32:26,539884640,Withdrawal,1441.98,transactions1.csv
2024-04-19 19:32:26,984617160,Transfer,6737.86,transactions1.csv
2024-04-19 19:32:26,461704306,Transfer,314.58,transactions1.csv
2024-04-19 19:32:26,638990857,Deposit,7830.06,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,860.67,transactions1.csv
2024-04-19 19:32:26,567583879,Deposit,9243.47,transactions1.csv
2024-04-19 19:32:26,824707383,Transfer,2744.49,transactions1.csv
2024-04-19 19:32:26,862986947,Deposit,4915.11,transactions1.csv
2024-04-19 19:32:26,937647425,Deposit,5456.07,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,2409.86,transactions1.csv
2024-04-19 19:32:26,461704306,Withdrawal,9801.62,transactions1.csv
2024-04-19 19:32:26,984617160,Withdrawal,1134.26,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,6199.59,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,1977.1,transactions1.csv
2024-04-19 19:32:26,800133099,Deposit,4794.52,transactions1.csv
2024-04-19 19:32:26,824707383,Withdrawal,4311.33,transactions1.csv
